Valor_Aluguel;Valor_Condominio;Metragem;N_Quartos;N_banheiros;N_Suites;N_Vagas
2500;500;40;1;2;1;1
2500;1400;130;3;2;1;4
2500;355;60;2;2;1;1
2500;0;80;2;1;0;0
2500;0;74;2;2;1;1
2500;550;52;1;1;0;1
2500;742;81;2;2;1;2
2500;950;62;1;2;1;2
2500;1400;110;3;2;1;2
2500;830;40;1;1;0;1
2500;700;48;2;1;0;1
2500;680;50;2;1;0;1
2500;1700;130;3;4;3;3
2500;1486;127;4;2;1;2
2500;870;75;3;3;1;2
2500;1007;117;3;2;1;2
2500;870;90;3;1;0;1
2500;750;72;3;2;1;2
2500;1160;60;2;1;0;2
2500;1000;100;3;2;0;2
2500;940;88;3;2;1;2
2500;490;57;2;1;0;1
2500;550;95;3;3;2;2
2500;1675;124;3;2;1;2
2500;900;74;2;2;1;2
2500;800;73;2;1;0;1
2500;700;80;3;1;0;2
2500;574;78;3;2;1;2
2500;1090;40;1;1;0;1
2500;1300;80;2;2;0;1
2509;474;35;1;2;1;1
2509;474;35;1;2;1;1
2530;551;35;1;2;1;1
2550;550;47;1;2;1;1
2550;805;101;3;2;1;2
2550;1600;180;3;2;1;2
2550;870;110;3;2;1;2
2550;450;50;1;1;0;1
2550;593;68;3;2;1;1
2550;1250;160;3;3;1;2
2590;1335;120;3;3;1;2
2600;650;95;3;1;2;2
2600;0;76;2;2;1;1
2600;738;80;2;2;1;2
2600;0;72;2;2;1;1
2600;1080;63;1;2;1;1
2600;0;69;3;2;1;2
2600;974;76;2;2;1;2
2600;600;68;3;3;1;1
2600;600;67;3;2;1;1
2600;740;58;2;2;1;2
2600;480;70;2;2;1;1
2600;843;65;2;2;1;2
2600;915;74;2;2;1;1
2600;1590;105;3;3;1;2
2600;1157;119;3;3;1;1
2600;498;48;2;2;1;1
2600;850;103;3;3;1;1
2600;482;65;1;2;1;1
2600;368;69;2;2;1;1
2600;100;100;2;1;0;0
2600;368;69;2;2;1;1
2600;453;42;1;1;0;1
2600;580;69;3;2;1;1
2600;1171;80;2;1;0;1
2600;604;83;2;1;0;0
2600;656;70;2;1;0;0
2600;480;64;1;1;0;0
2600;380;36;1;1;0;1
2600;607;68;3;2;1;2
2600;480;68;1;1;0;0
2600;1750;231;3;4;3;2
2600;1750;231;3;2;1;2
2600;550;71;2;2;1;2
2600;738;80;2;2;1;2
2600;500;72;2;2;1;1
2600;804;45;1;1;0;1
2600;883;70;1;1;0;1
2600;500;32;1;1;0;1
2600;500;68;3;2;1;2
2600;550;69;3;2;1;2
2600;451;47;1;1;0;1
2600;0;95;2;2;1;2
2600;0;72;3;2;1;2
2600;642;58;2;2;1;2
2600;1250;136;3;2;1;3
2600;850;64;2;2;1;2
2600;1300;105;3;2;1;2
2600;650;70;1;2;1;2
2600;0;90;2;1;0;1
2600;600;33;1;2;1;1
2600;600;33;1;2;1;1
2600;989;203;3;2;1;2
2600;1404;140;3;3;1;2
2600;607;68;3;2;1;2
2600;0;83;3;2;1;1
2600;478;43;1;2;1;1
2600;811;85;2;2;1;1
2600;466;80;2;2;1;1
2600;1400;45;1;2;1;1
2600;600;57;2;2;1;2
2600;650;45;1;2;1;1
2600;680;84;3;2;1;2
2600;1008;203;3;2;1;2
2600;1042;70;3;2;1;1
2600;913;96;3;3;1;2
2600;1350;140;3;2;1;1
2600;400;39;1;2;1;1
2600;880;107;3;2;1;2
2600;580;68;2;2;1;1
2600;700;40;1;1;0;1
2600;700;86;3;2;1;2
2600;480;70;2;2;1;1
2600;950;110;3;2;1;1
2600;991;110;2;2;1;2
2650;0;65;3;2;1;1
2650;741;59;2;2;1;1
2650;465;30;1;1;0;1
2650;750;104;3;2;1;2
2650;1990;160;3;4;3;3
2650;785;79;2;2;1;2
2660;547;56;2;1;0;1
2666;3508;354;3;2;1;4
2680;700;68;3;2;1;2
2680;680;85;3;2;1;1
2695;1200;123;3;3;1;2
2699;835;74;2;3;1;2
2700;620;81;3;2;1;2
2700;880;87;3;3;1;2
2700;0;67;2;2;1;2
2700;544;74;2;2;1;1
2700;532;66;3;2;1;2
2700;0;57;2;2;1;1
2700;181;186;3;2;1;1
2700;650;35;1;2;1;1
2700;407;54;2;2;1;1
2700;746;60;2;2;1;1
2700;737;62;2;2;1;1
2700;0;62;2;2;1;1
2700;450;70;3;2;1;2
2700;1275;150;3;4;1;2
2700;620;60;2;2;1;1
2700;578;66;2;2;1;1
2700;600;45;1;2;1;1
2700;604;38;1;1;0;1
2700;600;35;1;1;0;1
2700;680;36;1;1;0;1
2700;680;36;1;1;0;1
2700;970;42;1;2;1;1
2700;970;42;1;2;1;0
2700;970;42;1;2;1;1
2700;1160;85;3;2;1;2
2700;432;60;2;2;1;1
2700;708;96;2;2;1;2
2700;930;96;3;2;1;2
2700;900;90;3;2;1;2
2700;610;78;2;2;1;2
2700;0;120;3;2;1;1
2700;0;80;3;2;1;1
2700;980;32;1;1;0;1
2700;698;55;1;2;1;1
2700;1000;95;3;2;1;2
2700;590;56;2;2;1;1
2700;800;90;2;2;1;2
2700;765;79;2;2;1;2
2700;613;89;2;2;1;2
2700;986;80;2;1;0;1
2700;600;68;3;2;1;2
2700;1213;124;3;1;0;1
2700;950;95;3;1;0;1
2700;835;74;2;2;1;2
2700;650;94;3;2;1;1
2700;2035;194;4;4;3;4
2700;494;92;3;2;1;1
2700;800;50;1;1;0;1
2700;396;38;1;2;1;1
2700;650;35;1;2;1;1
2700;861;58;2;2;1;1
2700;720;40;1;2;1;1
2700;660;88;3;3;1;2
2700;900;105;3;3;2;2
2700;0;110;2;2;1;1
2700;1150;110;3;2;1;2
2700;600;96;3;3;1;2
2700;432;60;2;2;1;1
2700;714;78;3;2;1;2
2700;0;114;3;3;1;2
2700;400;42;1;2;1;1
2700;673;50;1;2;1;1
2700;0;53;2;2;1;1
2700;671;87;3;2;1;2
2700;500;80;3;2;1;2
2700;1010;98;3;1;2;2
2700;620;60;2;2;1;1
2700;970;42;1;1;0;1
2700;320;40;1;1;0;1
2700;550;69;3;2;1;1
2700;890;95;2;2;1;2
2700;920;57;2;1;0;1
2700;770;75;2;1;0;1
2700;680;69;2;2;1;2
2700;800;90;1;2;1;1
2700;1342;90;3;2;1;1
2700;1292;127;3;2;1;2
2700;918;100;3;2;1;1
2700;835;74;2;2;1;2
2700;1300;86;2;2;1;1
2713;1367;47;1;1;0;1
2740;600;80;2;3;2;2
2750;1430;167;3;2;1;1
2750;1074;71;2;3;2;2
2750;755;104;3;3;1;1
2750;495;36;1;1;0;1
2750;835;76;3;1;0;2
2750;835;80;2;1;0;2
2750;637;70;3;2;1;1
2750;2700;167;3;2;1;3
2750;560;70;2;2;1;1
2750;986;91;3;3;1;1
2750;670;55;2;1;0;1
2750;900;115;3;3;2;1
2760;700;70;3;2;1;1
2780;595;104;2;4;2;2
2799;1580;154;3;4;1;2
2799;580;70;1;2;1;1
2800;450;73;2;2;1;1
2800;650;60;2;2;1;2
2800;0;61;3;2;1;1
2800;560;68;3;2;1;2
2800;790;89;3;3;1;1
2800;895;60;2;2;1;2
2800;850;103;2;3;2;2
2800;790;103;4;4;1;2
2800;900;75;2;3;2;2
2800;850;95;3;2;1;2
2800;820;100;3;3;1;2
2800;0;77;2;2;1;2
2800;570;58;2;2;1;1
2800;500;70;2;2;1;1
2800;700;87;2;2;1;2
2800;1350;133;3;4;1;2
2800;840;88;2;3;1;2
2800;500;70;2;2;1;1
2800;6059;66;2;2;1;1
2800;550;38;1;2;1;1
2800;995;100;3;2;1;1
2800;340;35;1;2;1;1
2800;890;110;2;1;0;1
2800;170;130;3;1;0;0
2800;450;34;1;1;0;1
2800;1566;170;3;2;1;1
2800;2450;130;3;2;1;2
2800;1018;140;2;2;0;1
2800;870;120;2;1;0;1
2800;602;60;2;1;0;1
2800;772;50;2;2;1;1
2800;1000;100;3;1;0;1
2800;1287;161;3;2;1;3
2800;410;70;2;1;0;1
2800;1846;147;3;4;3;3
2800;510;71;3;1;0;1
2800;668;80;3;2;1;1
2800;1;42;1;1;0;2
2800;800;77;3;2;1;2
2800;900;78;3;2;1;2
2800;1536;147;3;2;1;2
2800;1800;267;4;3;2;4
2800;500;69;2;2;1;1
2800;550;65;2;1;0;1
2800;550;65;2;1;0;1
2800;0;35;1;2;1;1
2800;450;34;1;1;0;1
2800;730;60;2;2;1;2
2800;730;60;2;2;1;2
2800;730;60;2;2;1;2
2800;1000;114;3;2;1;2
2800;900;80;3;1;0;1
2800;800;84;3;1;0;1
2800;550;85;2;1;0;1
2800;700;60;2;2;1;1
2800;874;100;2;3;2;2
2800;680;57;2;2;1;2
2800;687;84;3;2;1;2
2800;580;57;2;2;1;1
2800;1050;110;2;2;1;2
2800;611;85;2;2;1;2
2800;386;42;1;1;0;1
2800;900;75;2;3;2;2
2800;440;65;2;2;1;1
2800;750;70;2;2;1;2
2800;1200;114;2;2;1;1
2800;710;64;2;1;0;1
2800;831;80;2;1;0;1
2800;700;74;2;1;2;1
2800;580;46;1;2;1;1
2800;556;47;1;2;1;1
2800;420;33;1;2;1;1
2800;1300;120;3;2;1;2
2800;515;30;1;2;1;1
2800;857;156;3;2;1;1
2800;657;95;2;2;1;1
2800;400;37;1;2;1;1
2800;950;80;3;2;1;2
2800;1018;140;2;3;1;1
2800;1020;108;2;2;1;1
2800;660;88;3;2;1;2
2800;660;88;3;2;1;2
2800;0;140;4;3;2;2
2800;800;77;3;2;1;2
2800;1040;125;3;4;3;2
2800;800;120;3;3;2;2
2800;715;84;3;3;1;1
2800;643;95;2;3;2;2
2800;1854;198;3;4;3;2
2800;708;102;3;4;2;2
2800;596;78;3;2;1;2
2800;600;80;2;2;1;1
2800;500;77;3;2;1;1
2800;0;77;3;2;1;1
2800;0;69;2;2;1;1
2800;1500;120;4;4;3;3
2800;1050;84;3;2;1;2
2800;550;65;2;1;0;1
2800;1350;102;3;2;1;2
2800;600;80;2;1;0;0
2800;596;78;3;2;1;2
2800;525;70;2;2;1;1
2800;600;70;2;2;1;1
2800;737;56;2;2;1;1
2800;1057;96;2;2;1;1
2800;515;30;1;2;1;1
2801;600;82;3;2;1;2
2820;840;112;3;2;1;3
2820;2400;156;4;4;3;3
2830;550;33;1;2;1;1
2840;490;58;3;1;0;1
2850;1700;142;3;4;2;2
2850;860;72;2;3;1;2
2850;860;72;2;4;3;2
2850;580;58;2;1;0;1
2850;552;35;1;2;1;1
2850;551;35;1;2;1;1
2850;0;81;3;2;1;2
2850;450;57;2;2;1;1
2850;623;67;2;2;1;2
2850;500;70;2;2;1;1
2850;670;80;3;3;2;2
2850;900;115;3;3;2;1
2850;840;58;2;2;1;1
2850;600;79;2;2;1;1
2850;551;35;1;2;1;1
2850;603;80;3;2;1;2
2850;1400;45;1;2;1;1
2850;500;70;2;2;1;1
2865;815;67;2;2;1;1
2880;1200;150;3;2;1;2
2890;1010;107;3;2;1;1
2890;580;58;2;1;0;1
2890;525;58;2;1;0;1
2890;500;58;2;1;0;1
2900;752;86;3;2;1;2
2900;950;139;3;2;1;1
2900;2325;210;3;5;3;3
2900;596;76;2;2;1;1
2900;978;99;2;2;1;1
2900;635;58;2;2;1;1
2900;635;60;2;2;1;1
2900;450;65;2;2;1;2
2900;635;58;2;2;1;1
2900;635;58;2;2;1;1
2900;635;58;2;2;1;1
2900;670;105;3;2;1;1
2900;450;65;2;2;1;2
2900;509;58;2;1;0;1
2900;780;71;3;2;1;1
2900;610;60;2;2;1;1
2900;749;94;3;2;1;2
2900;655;68;3;2;1;1
2900;690;50;2;1;0;1
2900;1556;110;3;2;1;1
2900;1556;110;3;2;1;1
2900;550;79;3;2;1;2
2900;550;83;3;2;1;1
2900;700;48;1;1;0;1
2900;540;43;1;1;0;1
2900;0;70;3;2;1;1
2900;1030;100;3;2;1;2
2900;700;120;4;1;0;1
2900;2100;135;3;4;1;2
2900;307;80;2;1;0;0
2900;930;77;2;2;1;1
2900;820;82;3;1;0;1
2900;620;70;2;2;1;1
2900;800;70;2;2;1;1
2900;655;68;3;2;1;1
2900;520;39;1;2;1;1
2900;800;79;3;2;1;1
2900;1500;145;4;4;2;2
2900;550;79;3;2;1;2
2900;560;91;2;2;1;2
2900;621;36;1;2;1;1
2900;850;93;2;3;1;2
2900;650;150;4;4;3;4
2900;550;79;3;2;1;2
2900;600;63;1;2;1;1
2900;768;93;3;2;1;2
2900;820;83;3;1;0;1
2910;1400;45;1;2;1;1
2910;440;36;1;1;0;1
2913;688;35;1;2;1;1
2917;0;63;2;2;1;1
2928;400;70;3;2;1;1
2950;568;70;2;2;1;1
2950;620;58;2;1;0;1
2950;1000;62;1;2;1;1
2950;520;58;2;1;0;1
2950;550;40;1;2;1;1
2953;670;85;3;2;1;2
2953;520;58;2;1;0;1
2990;480;64;1;1;0;0
2990;1364;131;3;2;1;2
2990;1364;131;3;3;1;2
2990;575;41;1;1;0;1
2990;1364;131;3;2;1;2
3000;811;107;3;3;1;2
3000;1500;198;3;2;1;3
3000;500;60;1;2;1;2
3000;0;67;3;2;1;1
3000;856;62;1;2;1;1
3000;800;73;2;2;1;2
3000;0;75;3;2;1;2
3000;1500;135;4;4;1;3
3000;1200;180;4;4;2;2
3000;1520;180;3;5;3;2
3000;1076;180;4;1;3;2
3000;1076;180;4;1;3;2
3000;0;84;3;2;1;2
3000;950;86;3;3;1;1
3000;783;80;2;2;1;1
3000;780;44;1;2;1;1
3000;430;50;1;2;1;1
3000;1418;82;2;2;1;1
3000;825;90;1;2;1;1
3000;760;75;3;2;1;1
3000;750;45;1;2;1;1
3000;1200;117;2;4;2;2
3000;7500;393;4;6;4;6
3000;440;90;3;2;1;1
3000;443;85;2;2;1;1
3000;697;90;4;3;1;2
3000;1447;113;3;4;1;2
3000;1573;186;4;2;1;3
3000;685;40;1;2;1;1
3000;980;99;3;3;1;3
3000;2075;196;3;5;3;3
3000;1000;126;3;4;3;3
3000;980;110;3;4;1;2
3000;830;76;3;2;1;2
3000;1220;152;3;2;1;2
3000;1395;103;2;2;1;1
3000;750;89;3;2;1;1
3000;750;89;3;2;1;1
3000;750;89;3;2;1;1
3000;697;84;3;2;1;1
3000;700;84;3;2;1;1
3000;700;203;3;2;1;2
3000;564;69;2;2;1;2
3000;1412;210;3;3;1;1
3000;909;80;2;2;1;1
3000;2200;110;3;3;1;1
3000;560;77;2;2;1;1
3000;850;122;3;2;1;2
3000;830;122;2;4;2;2
3000;1150;122;2;3;2;2
3000;844;66;1;2;1;1
3000;564;69;2;2;1;2
3000;340;35;1;2;1;1
3000;962;90;2;1;0;1
3000;1500;110;3;2;1;1
3000;700;203;3;2;1;2
3000;450;46;3;2;1;1
3000;600;35;1;2;1;1
3000;340;35;1;2;1;1
3000;367;34;1;1;0;1
3000;1100;138;3;3;2;1
3000;1370;162;2;1;0;2
3000;580;149;2;1;0;0
3000;1264;154;2;2;1;1
3000;1050;89;3;2;1;2
3000;0;46;1;1;0;1
3000;0;46;1;1;0;1
3000;1033;120;3;4;3;3
3000;0;93;3;2;1;2
3000;1034;122;3;4;3;3
3000;1050;85;2;3;2;2
3000;1020;105;3;2;1;1
3000;1033;120;3;4;3;3
3000;3396;314;3;4;3;4
3000;477;44;1;1;0;1
3000;2700;230;4;4;3;3
3000;811;107;3;2;1;2
3000;1000;96;3;2;1;2
3000;0;217;1;1;0;2
3000;1200;160;4;3;2;2
3000;560;82;2;2;1;2
3000;1250;135;3;2;1;2
3000;1000;89;3;2;1;1
3000;0;130;3;4;3;3
3000;585;85;2;2;1;1
3000;1131;100;2;1;0;1
3000;1690;138;3;2;1;1
3000;1100;100;3;2;1;1
3000;1250;173;2;1;0;1
3000;0;220;3;4;3;2
3000;0;48;1;2;1;1
3000;660;79;3;2;1;1
3000;1850;163;3;4;3;3
3000;1550;161;4;4;3;3
3000;443;85;2;2;1;1
3000;440;90;3;2;1;1
3000;1970;110;4;2;1;3
3000;1050;100;2;2;1;2
3000;1500;150;3;2;1;0
3000;850;54;2;1;0;1
3000;650;65;2;2;1;2
3000;443;85;2;2;1;1
3000;505;42;1;2;1;1
3000;2100;138;3;4;3;3
3000;2075;196;3;4;3;3
3000;650;75;2;2;1;1
3000;860;91;3;2;1;2
3000;1360;90;3;2;1;2
3000;690;110;2;1;0;1
3000;970;75;3;3;1;2
3000;1400;57;3;2;1;1
3000;1750;138;3;4;3;3
3000;750;89;3;1;0;1
3000;1300;120;3;2;1;2
3000;700;92;3;1;0;1
3000;585;34;1;1;0;1
3000;800;66;1;1;0;1
3000;570;34;1;1;0;1
3000;750;93;2;3;2;2
3000;750;92;3;2;0;1
3000;580;85;3;2;1;1
3000;1400;100;3;2;1;1
3000;100;68;1;1;0;1
3000;1080;70;2;3;2;2
3000;700;43;1;1;0;1
3000;700;92;3;2;1;1
3000;2109;160;3;2;1;2
3000;600;33;1;1;0;1
3000;1200;53;1;1;0;2
3000;1600;107;2;3;2;2
3000;1400;131;3;2;1;2
3000;646;41;1;2;1;1
3000;650;34;1;2;1;1
3000;380;30;1;2;1;1
3000;1400;63;1;2;1;2
3000;670;115;3;4;1;2
3000;1600;250;4;6;3;3
3000;550;45;1;2;1;1
3000;770;86;3;2;1;1
3000;650;45;1;2;1;1
3000;400;41;1;2;1;1
3000;937;84;3;1;0;1
3000;1600;208;4;4;3;3
3000;1600;250;4;1;3;3
3000;650;79;2;2;1;2
3000;700;84;3;2;1;2
3000;500;38;1;1;0;1
3000;700;120;2;2;1;2
3000;600;35;1;2;1;1
3000;1000;35;1;2;1;1
3000;500;95;3;2;1;1
3000;580;149;2;2;1;1
3000;976;95;2;2;1;1
3000;700;40;1;2;1;1
3000;1020;105;3;2;1;1
3000;2000;66;3;2;1;1
3000;0;120;2;5;2;2
3000;1846;148;3;4;3;3
3000;0;79;2;2;1;1
3000;1750;165;4;5;2;4
3000;1469;145;3;5;2;2
3000;1600;145;4;5;2;2
3000;1200;140;4;4;2;2
3000;1000;112;3;3;1;3
3000;1368;133;3;4;3;2
3000;3159;234;3;3;1;3
3000;575;70;3;2;1;1
3000;600;92;3;2;1;3
3000;2500;276;3;4;3;4
3000;470;43;1;2;1;1
3000;780;44;1;2;1;1
3000;1260;98;2;2;1;1
3000;1200;60;2;3;2;2
3000;430;50;1;2;1;1
3000;1450;115;2;3;1;1
3000;849;70;2;2;1;1
3000;450;90;3;2;1;1
3000;1970;110;4;2;1;3
3000;0;97;2;2;1;1
3000;1475;102;3;3;1;2
3000;1475;102;3;2;1;2
3000;1655;138;3;4;3;3
3000;500;58;2;2;1;1
3000;470;70;2;2;1;2
3000;815;67;2;2;1;1
3000;1250;96;2;2;1;1
3000;500;45;1;2;1;1
3000;1600;175;3;3;1;1
3000;524;89;3;2;1;2
3000;477;44;1;1;0;1
3000;1846;148;3;4;3;3
3000;600;82;3;2;1;2
3000;1100;136;3;2;1;3
3000;2300;165;4;4;3;3
3000;885;128;4;3;2;2
3000;830;63;2;2;1;1
3000;380;43;1;2;1;1
3000;500;48;1;2;1;1
3000;490;47;1;1;0;1
3000;800;70;2;2;1;2
3000;800;68;2;1;0;1
3000;2100;220;4;2;1;2
3000;750;92;3;2;1;1
3000;750;89;3;2;1;1
3000;750;89;3;1;0;1
3000;2250;153;3;3;1;3
3000;550;62;2;2;1;1
3000;950;90;3;2;1;2
3000;550;30;1;1;0;1
3000;1500;90;2;2;1;1
3000;250;30;1;2;1;1
3000;550;31;1;2;1;1
3000;2715;148;3;4;1;2
3000;380;30;1;2;1;1
3000;1000;97;3;2;1;2
3000;650;62;1;2;1;1
3000;700;85;3;2;1;2
3000;2000;160;4;2;1;3
3000;700;84;3;1;0;2
3000;980;52;2;1;0;1
3000;610;51;1;1;0;1
3010;750;72;2;2;1;2
3050;730;76;3;2;1;1
3080;651;30;1;2;1;1
3080;950;135;3;3;2;2
3100;650;114;3;3;1;2
3100;2194;280;4;5;2;3
3100;1260;100;3;2;1;3
3100;147;89;2;2;1;1
3100;450;30;1;2;1;1
3100;750;48;1;1;0;1
3100;750;48;1;1;0;1
3100;340;35;1;2;1;1
3100;780;56;1;2;1;1
3100;340;35;1;2;1;1
3100;702;48;1;1;0;1
3100;400;60;2;2;1;1
3100;882;110;3;3;1;1
3100;2000;232;3;5;3;2
3100;530;43;1;2;1;1
3100;800;92;3;2;1;2
3100;650;95;3;2;1;2
3100;700;50;1;2;1;1
3100;650;85;3;2;1;2
3100;714;88;2;2;1;1
3100;590;35;1;2;1;1
3100;877;54;2;2;1;2
3100;702;48;1;2;1;1
3100;1057;113;3;3;1;2
3100;400;60;2;2;1;1
3100;1034;100;2;2;1;1
3100;2110;170;3;2;1;2
3100;972;120;3;2;1;1
3100;1350;44;1;2;1;1
3100;789;100;3;2;1;2
3100;680;30;1;2;1;1
3100;600;31;1;2;1;1
3100;650;30;1;1;0;1
3105;466;103;2;2;1;1
3120;710;95;1;2;1;1
3140;940;100;2;2;1;3
3180;962;97;3;3;1;2
3200;850;105;3;4;3;2
3200;1080;90;2;3;1;2
3200;650;35;1;2;1;1
3200;970;74;2;2;1;2
3200;530;52;2;2;1;1
3200;0;61;2;2;1;2
3200;915;100;3;2;1;1
3200;646;40;1;2;1;1
3200;0;80;3;2;1;2
3200;1300;120;3;3;1;2
3200;877;59;2;2;1;2
3200;1130;120;3;3;1;2
3200;580;32;1;2;1;1
3200;1364;131;3;2;1;2
3200;1364;131;3;3;1;2
3200;660;52;3;2;1;1
3200;620;123;3;2;1;1
3200;340;35;1;2;1;1
3200;725;97;3;3;2;2
3200;350;40;1;1;0;1
3200;340;35;1;2;1;1
3200;767;90;3;2;1;1
3200;700;60;2;2;1;2
3200;894;127;3;2;1;2
3200;1450;125;3;4;3;3
3200;850;103;3;4;3;2
3200;850;125;3;1;3;3
3200;790;110;2;2;1;2
3200;852;90;3;2;1;2
3200;0;95;2;2;1;1
3200;384;92;2;1;0;1
3200;1093;100;3;1;0;1
3200;420;66;2;2;1;1
3200;900;93;3;2;1;1
3200;550;42;1;1;0;2
3200;1541;119;3;2;1;3
3200;900;88;3;2;1;2
3200;1;73;3;2;1;2
3200;1300;150;3;2;1;1
3200;1050;86;2;1;0;1
3200;1364;131;3;2;1;2
3200;1247;131;3;2;1;2
3200;1270;131;4;2;1;2
3200;1000;127;3;3;1;1
3200;500;41;1;2;1;1
3200;580;40;1;2;1;1
3200;1600;170;3;4;3;3
3200;572;51;1;1;0;1
3200;500;33;1;2;1;1
3200;980;98;3;2;1;1
3200;500;35;1;2;1;1
3200;2000;280;4;5;4;4
3200;32;120;4;4;3;2
3200;0;60;2;2;1;1
3200;550;74;3;3;1;2
3200;608;71;3;2;1;2
3200;980;96;2;3;2;2
3200;500;70;2;2;1;2
3200;980;140;3;2;1;2
3200;0;52;2;1;0;0
3200;2878;197;3;2;1;1
3200;725;97;3;2;1;2
3200;1007;93;3;2;1;2
3200;750;88;3;2;1;2
3200;911;86;3;2;1;2
3200;680;110;3;2;1;2
3200;500;30;1;2;1;1
3200;440;52;1;2;1;1
3250;820;95;3;2;1;1
3300;695;100;2;3;2;2
3300;550;79;3;2;1;2
3300;1250;120;3;2;1;2
3300;0;65;2;2;1;1
3300;1100;130;4;5;4;3
3300;1100;90;3;3;1;2
3300;1300;120;3;3;1;2
3300;1200;160;3;2;1;2
3300;1500;93;2;3;1;2
3300;1350;132;3;3;1;2
3300;890;85;3;3;1;2
3300;1050;94;2;3;1;2
3300;432;43;1;1;0;1
3300;373;35;1;1;0;1
3300;1370;130;2;1;0;2
3300;895;71;2;2;1;2
3300;795;101;3;2;1;2
3300;0;74;3;2;1;1
3300;645;100;2;1;0;1
3300;914;101;3;3;1;2
3300;915;101;4;2;1;2
3300;914;101;3;2;1;2
3300;2800;330;4;5;4;4
3300;925;82;3;2;1;2
3300;1100;87;2;1;0;2
3300;720;76;2;1;0;2
3300;1300;106;2;1;0;1
3300;1000;116;3;2;1;2
3300;990;78;2;2;1;2
3300;890;88;3;2;1;2
3300;1500;93;2;2;1;2
3300;400;51;1;2;1;1
3300;1500;50;1;2;1;1
3300;700;105;3;2;1;2
3300;880;114;3;3;2;2
3300;0;40;1;2;1;1
3300;0;130;3;2;1;1
3300;675;42;1;2;1;1
3300;1250;148;3;4;3;2
3300;1200;118;3;4;2;3
3300;0;80;3;3;1;2
3300;1040;105;3;3;1;2
3300;950;134;3;3;1;2
3300;1286;107;3;1;0;1
3300;1600;160;3;4;3;3
3300;650;41;1;2;1;1
3301;1510;116;3;2;1;1
3320;1280;73;2;3;2;1
3350;692;79;2;2;1;2
3350;0;68;2;2;1;1
3355;645;86;3;2;1;1
3400;700;90;3;2;1;2
3400;0;80;3;2;1;2
3400;1200;185;4;5;3;2
3400;1378;180;4;6;3;2
3400;840;94;3;2;1;3
3400;0;44;1;2;1;1
3400;1210;127;2;2;1;2
3400;340;35;1;2;1;1
3400;800;60;2;2;1;1
3400;1000;114;3;2;1;2
3400;2750;100;2;2;1;1
3400;1450;132;3;4;3;2
3400;1000;101;2;3;2;2
3400;960;100;3;1;0;1
3400;650;70;2;1;0;0
3400;1200;120;3;2;1;2
3400;816;84;1;1;0;1
3400;538;44;1;1;0;1
3400;750;84;3;2;1;2
3400;600;51;1;1;0;1
3400;400;46;1;2;1;1
3400;1000;155;2;2;1;2
3400;1350;172;3;5;3;3
3400;750;135;3;3;1;2
3400;1199;119;3;2;1;2
3500;1000;125;3;2;1;2
3500;1030;126;3;4;3;2
3500;580;98;2;1;2;2
3500;1030;126;3;5;3;2
3500;1200;140;3;1;3;1
3500;540;60;2;2;1;2
3500;1100;134;3;3;1;2
3500;700;105;3;4;3;2
3500;800;52;2;2;1;1
3500;4700;325;4;3;1;4
3500;970;70;2;2;1;2
3500;1410;185;4;1;3;2
3500;1250;189;4;6;3;2
3500;345;93;3;2;1;2
3500;1007;93;3;2;1;2
3500;1007;93;3;2;1;2
3500;1370;87;2;2;1;1
3500;800;48;1;2;1;1
3500;1000;114;3;3;1;2
3500;1272;161;2;2;1;1
3500;776;70;2;3;2;1
3500;1550;166;3;3;1;1
3500;1007;93;3;2;1;2
3500;750;133;3;4;3;2
3500;1050;113;3;3;1;1
3500;0;82;2;2;1;2
3500;1370;165;4;5;2;2
3500;0;33;1;2;1;1
3500;1600;127;3;4;3;3
3500;1500;180;3;4;1;2
3500;1100;117;3;3;1;2
3500;0;64;2;2;1;2
3500;1200;127;2;2;1;2
3500;1222;112;3;4;2;2
3500;1801;91;2;3;1;1
3500;1100;143;3;5;3;2
3500;1200;111;3;3;2;2
3500;1017;94;2;3;1;2
3500;500;51;1;1;0;1
3500;1000;100;4;2;1;2
3500;1240;120;3;2;1;1
3500;874;73;3;1;0;2
3500;900;83;2;1;0;0
3500;1800;120;3;2;1;2
3500;435;49;1;1;0;1
3500;600;70;2;1;0;1
3500;200;80;2;2;0;1
3500;800;62;1;1;0;1
3500;1850;192;4;4;3;2
3500;2150;200;4;1;4;4
3500;980;112;3;2;1;1
3500;750;87;3;2;1;2
3500;950;112;3;2;1;2
3500;1030;126;3;4;3;2
3500;1100;115;3;2;1;2
3500;1100;120;3;2;1;2
3500;1100;120;3;2;1;2
3500;1030;126;3;4;3;2
3500;1550;122;3;2;1;2
3500;1030;126;3;4;3;2
3500;1030;126;3;4;3;2
3500;1000;125;3;2;1;2
3500;690;60;1;2;1;1
3500;680;60;2;2;1;1
3500;1500;197;4;5;4;4
3500;890;120;3;2;1;2
3500;890;120;3;2;1;2
3500;620;49;1;2;1;1
3500;1500;130;3;2;1;2
3500;3200;237;3;4;3;3
3500;1007;93;3;2;1;2
3500;1007;93;3;2;1;2
3500;618;94;3;3;1;2
3500;0;117;4;2;1;3
3500;700;120;3;2;1;2
3500;1093;62;1;1;0;1
3500;2250;78;2;2;1;2
3500;1325;157;3;2;1;1
3500;1711;183;3;2;1;1
3500;1325;157;3;2;1;1
